Dataset Index,Execution,Algorithm Type,Radius,Silhouette,Rand Index,Duration
15,12,approx2_15,0.6563922502853814,0.43760942103417494,0.21412369901770156,0.007289886474609375
15,13,approx2_20,0.6563922502853814,0.43760942103417494,0.21412369901770156,0.008260965347290039
15,14,approx2_25,0.6563922502853814,0.43760942103417494,0.21412369901770156,0.006939411163330078
16,1,np,3.8850735303662147,0.335547606344585,0.4477831597797775,0.00412440299987793
16,2,approx1,3.2957439882477604,0.23485344186896145,0.6044906575644301,0.03234577178955078
16,3,approx2_5,6.225265023406618,0.7144303080278895,0.7120365929897008,0.0030755996704101562
16,4,approx2_10,3.112632511703309,0.2834504211415809,0.5636543693583103,0.004578113555908203
16,5,approx2_15,3.112632511703309,0.2834504211415809,0.5636543693583103,0.004709720611572266
16,6,approx2_20,3.112632511703309,0.2834504211415809,0.5636543693583103,0.004783153533935547
16,7,approx2_25,3.112632511703309,0.2834504211415809,0.5636543693583103,0.00562286376953125
16,8,np,3.9264134884930137,0.3283888917758033,0.4359776578385891,0.0037374496459960938
16,9,approx1,3.2957439882477604,0.23485344186896145,0.6044906575644301,0.03315091133117676
16,10,approx2_5,6.225265023406618,0.7144303080278895,0.7120365929897008,0.0031113624572753906
16,11,approx2_10,3.112632511703309,0.2834504211415809,0.5636543693583103,0.004637241363525391
16,12,approx2_15,3.112632511703309,0.2834504211415809,0.5636543693583103,0.004713535308837891
16,13,approx2_20,3.112632511703309,0.2834504211415809,0.5636543693583103,0.00486445426940918
16,14,approx2_25,3.112632511703309,0.2834504211415809,0.5636543693583103,0.006688594818115234
17,1,np,0.4673815615796658,0.46284947847185604,0.19641011737515465,0.0045642852783203125
17,2,approx1,0.6339025831932696,0.45467780202183306,0.21197014211242976,0.032482147216796875
17,3,approx2_5,0.8763787704074981,0.41705222864634167,0.28501620745282946,0.0030851364135742188
17,4,approx2_10,0.8763787704074981,0.41705222864634167,0.28501620745282946,0.0032422542572021484
17,5,approx2_15,0.6572840778056236,0.4574954921134876,0.23111386808014925,0.0049228668212890625
